product_id,product_name,category,description,price,image_url,image_path,lost_item_description
1193,Kadence KAD-VIO Violin Set (Bundle),Musical Instruments,"Black 4/4 full size, spruce top, bow and case included",3499,,images\product_1193.jpg,"I lost my Violin Set somewhere in the cafeteria, it's has a crack on the corner"
1194,Kadence KAD-UKE Soprano Ukulele (Bundle),Musical Instruments,"Navy 21 inch, sapele wood, nylon strings, open gear tuners",1499,,images\product_1194.jpg,"Has anyone seen my Soprano Ukulele? I lost it in the seminar hall, has my name tag on it"
1195,Yamaha GL1 Guitalele (Bundle),Musical Instruments,"Rose Gold 6 nylon strings, compact 17 inch, spruce top, meranti",5990,,images\product_1195.jpg,"My GL1 Guitalele went missing by the vending machine, I got it as a birthday gift"
1196,Meinl HCAJ1NT Headliner Cajon (Bundle),Musical Instruments,"Black Baltic birch body, adjustable snare, natural finish",7499,,images\product_1196.jpg,"Has anyone seen my Headliner Cajon? I lost it near the main gate, has a crack on the corner"
1197,Kadence CL350 Cajon (Bundle),Musical Instruments,"Teal Birch body, internal snare wire, padded bag included",3499,,images\product_1197.jpg,"Missing my CL350 Cajon since yesterday, probably at the basketball court, slightly dusty but good condition"
1198,Yamaha YRS-24B Soprano Recorder (Bundle),Musical Instruments,"Green ABS resin, 3-piece, baroque fingering, school use",490,,images\product_1198.jpg,"My Soprano Recorder went missing in the garden area, kinda scratched but works fine"
1199,Rajasthani Dholak Sheesham Wood (Bundle),Musical Instruments,"Red Rope-tuned, mango/sheesham wood, goat skin heads",2499,,images\product_1199.jpg,"My Sheesham Wood went missing near the parking lot, I got it as a birthday gift"
1200,Yamaha YFL-222 Flute (Bundle),Musical Instruments,"Rose Gold Silver-plated, C key, offset G, split E, student",27990,,images\product_1200.jpg,"I lost my YFL-222 Flute somewhere in the laundry room, it's has a small sticker on it"
1201,Sony DualSense PS5 Controller White,Gaming Accessories,"Green Haptic feedback, adaptive triggers, built-in mic",5990,,images\product_1201.jpg,"Can't find my Controller White, I last had it at the food court, it's kinda scratched but works fine"
1202,Sony DualSense PS5 Controller Black,Gaming Accessories,"Gold Haptic feedback, adaptive triggers, USB-C, black",5990,,images\product_1202.jpg,"Missing my Controller Black since yesterday, probably near the library, I got it as a birthday gift"
1203,Sony PS5 DualSense Edge Controller,Gaming Accessories,"Navy Pro controller, customizable, back buttons, OLED",18990,,images\product_1203.jpg,"Has anyone seen my Edge Controller? I lost it at the canteen, standard one everyone uses"
1204,Xbox Wireless Controller Carbon Black,Gaming Accessories,"Grey Textured grip, Bluetooth, 3.5mm jack, USB-C",5590,,images\product_1204.jpg,"I think I dropped my Carbon Black in the common room, standard one everyone uses"
1205,Xbox Wireless Controller Robot White,Gaming Accessories,"Green Ergonomic, hybrid D-pad, share button, USB-C",5590,,images\product_1205.jpg,"My Robot White went missing in the reading room, standard one everyone uses"
1206,Xbox Elite Series 2 Controller,Gaming Accessories,"Purple Pro controller, adjustable tension, 40hr battery",14990,,images\product_1206.jpg,"Has anyone seen my 2 Controller? I lost it near the ATM, I got it as a birthday gift"
1207,Logitech G502 X Gaming Mouse,Gaming Accessories,"Red 25K HERO sensor, LIGHTFORCE switches, DPI shift",5495,,images\product_1207.jpg,"My Gaming Mouse went missing at the workshop, slightly dusty but good condition"
1208,Logitech G Pro X Superlight,Gaming Accessories,"Purple 25K HERO sensor, 63g ultra-light, PTFE feet",9995,,images\product_1208.jpg,"Has anyone seen my X Superlight? I lost it near the ATM, has my name tag on it"
1209,Logitech G203 Lightsync Mouse,Gaming Accessories,"Red 8000 DPI, 6 buttons, RGB, lightweight gaming",1795,,images\product_1209.jpg,"Has anyone seen my Lightsync Mouse? I lost it at the basketball court, slightly dusty but good condition"
1210,Razer DeathAdder V3,Gaming Accessories,"Blue 30K sensor, 90hr battery, HyperSpeed wireless, 63g",12999,,images\product_1210.jpg,"Missing my DeathAdder V3 since yesterday, probably near the admin block, still in good shape though"
1211,Razer Viper V2 Pro,Gaming Accessories,"Green 30K sensor, 58g, HyperSpeed, optical switches",14999,,images\product_1211.jpg,"I think I dropped my V2 Pro in the drawing hall, a bit worn out"
1212,SteelSeries Rival 3 Mouse,Gaming Accessories,"Space Grey TrueMove Core sensor, RGB, 6 buttons, lightweight",2699,,images\product_1212.jpg,"Has anyone seen my 3 Mouse? I lost it in the computer lab, medium size nothing fancy"
1213,Cosmic Byte CB-GK-21 Mechanical KB,Gaming Accessories,"Black Outemu Blue switches, RGB, full size, USB",2299,,images\product_1213.jpg,"Missing my Mechanical KB since yesterday, probably in the garden area, has a small sticker on it"
1214,HyperX Alloy Origins 60 Keyboard,Gaming Accessories,"Red 60% compact, HyperX Red switches, RGB, aluminum",7999,,images\product_1214.jpg,"I think I dropped my 60 Keyboard in the music room, pretty new bought last month"
1215,Razer BlackWidow V4 Keyboard,Gaming Accessories,"Space Grey Green switches, full size, RGB, magnetic wrist rest",14999,,images\product_1215.jpg,"Missing my V4 Keyboard since yesterday, probably at the workshop, I got it as a birthday gift"
1216,Logitech G213 Prodigy Keyboard,Gaming Accessories,"Blue Membrane gaming, RGB zones, palmrest, spill-resistant",3295,,images\product_1216.jpg,"My Prodigy Keyboard went missing near the admin block, pretty new bought last month"
1217,Ant Esports MK1200 Mini Keyboard,Gaming Accessories,"Red 60% compact, Outemu Blue, RGB, detachable cable",1799,,images\product_1217.jpg,"I lost my Mini Keyboard somewhere in the drawing hall, it's medium size nothing fancy"
1218,HyperX Cloud II Gaming Headset,Gaming Accessories,"Blue 7.1 surround, 53mm drivers, detachable mic, comfort",5999,,images\product_1218.jpg,"I think I dropped my Gaming Headset near the ATM, has a small sticker on it"
1219,Razer Kraken V3 X Headset,Gaming Accessories,"Rose Gold 7.1 surround, TriForce 40mm, HyperClear mic, USB",3999,,images\product_1219.jpg,"I lost my X Headset somewhere in the auditorium, it's slightly dusty but good condition"
1220,SteelSeries Arctis 7+ Headset,Gaming Accessories,"Gold Wireless, 30hr battery, ClearCast mic, comfort band",12999,,images\product_1220.jpg,"Has anyone seen my 7+ Headset? I lost it in the auditorium, pretty new bought last month"
1221,Logitech G435 Wireless Headset,Gaming Accessories,"Teal Lightspeed/BT, 18hr battery, 165g, dual beamform mic",5995,,images\product_1221.jpg,"I think I dropped my Wireless Headset in the laundry room, has a small sticker on it"
1222,Cosmic Byte GS430 Gaming Headset,Gaming Accessories,"Green 7.1 surround, RGB, detachable mic, USB, over-ear",999,,images\product_1222.jpg,"I think I dropped my Gaming Headset in the garden area, kinda scratched but works fine"
1223,Razer Goliathus Extended Mouse Pad,Gaming Accessories,"Black XXL size, micro-textured, anti-slip rubber base",2999,,images\product_1223.jpg,"Left my Mouse Pad in the garden area and can't find it now, medium size nothing fancy"
1224,SteelSeries QcK Heavy Gaming Pad,Gaming Accessories,"Navy Extra thick, micro-woven, non-slip rubber, XL",2499,,images\product_1224.jpg,"Has anyone seen my Gaming Pad? I lost it at the bus stop, common looking but it's mine"
1225,Razer Kiyo Pro Webcam,Gaming Accessories,"Blue 1080p/60fps, adaptive light sensor, HDR, USB 3.0",9999,,images\product_1225.jpg,"Can't find my Pro Webcam, I last had it in the computer lab, it's standard one everyone uses"
1226,Sony DualSense PS5 Controller White (Like New),Gaming Accessories,"Space Grey Haptic feedback, adaptive triggers, built-in mic",5990,,images\product_1226.jpg,"Left my Controller White in the student center and can't find it now, has my name tag on it"
1227,Sony DualSense PS5 Controller Black (Like New),Gaming Accessories,"White Haptic feedback, adaptive triggers, USB-C, black",5990,,images\product_1227.jpg,"I think I dropped my Controller Black at the food court, slightly dusty but good condition"
1228,Sony PS5 DualSense Edge Controller (Like New),Gaming Accessories,"Black Pro controller, customizable, back buttons, OLED",18990,,images\product_1228.jpg,"Left my Edge Controller near the admin block and can't find it now, kinda scratched but works fine"
1229,Xbox Wireless Controller Carbon Black (Like New),Gaming Accessories,"Space Grey Textured grip, Bluetooth, 3.5mm jack, USB-C",5590,,images\product_1229.jpg,"Missing my Carbon Black since yesterday, probably in the hostel lobby, I got it as a birthday gift"
1230,Xbox Wireless Controller Robot White (Like New),Gaming Accessories,"White Ergonomic, hybrid D-pad, share button, USB-C",5590,,images\product_1230.jpg,"Has anyone seen my Robot White? I lost it in the reading room, I got it as a birthday gift"
1231,Xbox Elite Series 2 Controller (Like New),Gaming Accessories,"Silver Pro controller, adjustable tension, 40hr battery",14990,,images\product_1231.jpg,"Can't find my 2 Controller, I last had it in the washroom, it's slightly dusty but good condition"
1232,Logitech G502 X Gaming Mouse (Like New),Gaming Accessories,"Red 25K HERO sensor, LIGHTFORCE switches, DPI shift",5495,,images\product_1232.jpg,"My Gaming Mouse went missing at the bus stop, standard one everyone uses"
1233,Logitech G Pro X Superlight (Like New),Gaming Accessories,"Space Grey 25K HERO sensor, 63g ultra-light, PTFE feet",9995,,images\product_1233.jpg,"Left my X Superlight in the garden area and can't find it now, the one I use for college daily"
1234,Logitech G203 Lightsync Mouse (Like New),Gaming Accessories,"Purple 8000 DPI, 6 buttons, RGB, lightweight gaming",1795,,images\product_1234.jpg,"Missing my Lightsync Mouse since yesterday, probably near the parking lot, has my name tag on it"
1235,Razer DeathAdder V3 (Like New),Gaming Accessories,"Grey 30K sensor, 90hr battery, HyperSpeed wireless, 63g",12999,,images\product_1235.jpg,"Has anyone seen my DeathAdder V3? I lost it in the lecture hall, slightly dusty but good condition"
1236,Razer Viper V2 Pro (Like New),Gaming Accessories,"Blue 30K sensor, 58g, HyperSpeed, optical switches",14999,,images\product_1236.jpg,"Missing my V2 Pro since yesterday, probably in the auditorium, medium size nothing fancy"
1237,SteelSeries Rival 3 Mouse (Like New),Gaming Accessories,"Blue TrueMove Core sensor, RGB, 6 buttons, lightweight",2699,,images\product_1237.jpg,"I lost my 3 Mouse somewhere near the parking lot, it's slightly dusty but good condition"
1238,Cosmic Byte CB-GK-21 Mechanical KB (Like New),Gaming Accessories,"Grey Outemu Blue switches, RGB, full size, USB",2299,,images\product_1238.jpg,"I lost my Mechanical KB somewhere near the main gate, it's has a crack on the corner"
1239,HyperX Alloy Origins 60 Keyboard (Like New),Gaming Accessories,"Blue 60% compact, HyperX Red switches, RGB, aluminum",7999,,images\product_1239.jpg,"Has anyone seen my 60 Keyboard? I lost it near the gym, kinda scratched but works fine"
1240,Razer BlackWidow V4 Keyboard (Like New),Gaming Accessories,"Green Green switches, full size, RGB, magnetic wrist rest",14999,,images\product_1240.jpg,"I lost my V4 Keyboard somewhere at the bus stop, it's I got it as a birthday gift"
1241,Logitech G213 Prodigy Keyboard (Like New),Gaming Accessories,"Navy Membrane gaming, RGB zones, palmrest, spill-resistant",3295,,images\product_1241.jpg,"Can't find my Prodigy Keyboard, I last had it in the garden area, it's has a crack on the corner"
1242,Ant Esports MK1200 Mini Keyboard (Like New),Gaming Accessories,"Gold 60% compact, Outemu Blue, RGB, detachable cable",1799,,images\product_1242.jpg,"I lost my Mini Keyboard somewhere near the dormitory, it's pretty new bought last month"
1243,HyperX Cloud II Gaming Headset (Like New),Gaming Accessories,"Silver 7.1 surround, 53mm drivers, detachable mic, comfort",5999,,images\product_1243.jpg,"My Gaming Headset went missing near the admin block, medium size nothing fancy"
1244,Razer Kraken V3 X Headset (Like New),Gaming Accessories,"Red 7.1 surround, TriForce 40mm, HyperClear mic, USB",3999,,images\product_1244.jpg,"Has anyone seen my X Headset? I lost it near the dormitory, pretty new bought last month"
1245,SteelSeries Arctis 7+ Headset (Like New),Gaming Accessories,"Silver Wireless, 30hr battery, ClearCast mic, comfort band",12999,,images\product_1245.jpg,"Left my 7+ Headset near the dormitory and can't find it now, still in good shape though"
1246,Logitech G435 Wireless Headset (Like New),Gaming Accessories,"Gold Lightspeed/BT, 18hr battery, 165g, dual beamform mic",5995,,images\product_1246.jpg,"Missing my Wireless Headset since yesterday, probably in the reading room, has a crack on the corner"
1247,Cosmic Byte GS430 Gaming Headset (Like New),Gaming Accessories,"Gold 7.1 surround, RGB, detachable mic, USB, over-ear",999,,images\product_1247.jpg,"I think I dropped my Gaming Headset near the parking lot, the one I use for college daily"
1248,Razer Goliathus Extended Mouse Pad (Like New),Gaming Accessories,"Teal XXL size, micro-textured, anti-slip rubber base",2999,,images\product_1248.jpg,"My Mouse Pad went missing in the drawing hall, has a crack on the corner"
1249,SteelSeries QcK Heavy Gaming Pad (Like New),Gaming Accessories,"Green Extra thick, micro-woven, non-slip rubber, XL",2499,,images\product_1249.jpg,"Missing my Gaming Pad since yesterday, probably near the main gate, pretty new bought last month"
1250,Razer Kiyo Pro Webcam (Like New),Gaming Accessories,"Green 1080p/60fps, adaptive light sensor, HDR, USB 3.0",9999,,images\product_1250.jpg,"Can't find my Pro Webcam, I last had it near the main gate, it's has my name tag on it"
1251,Sony DualSense PS5 Controller White (Renewed),Gaming Accessories,"Grey Haptic feedback, adaptive triggers, built-in mic",5990,,images\product_1251.jpg,"Missing my Controller White since yesterday, probably at the food court, I got it as a birthday gift"
1252,Sony DualSense PS5 Controller Black (Renewed),Gaming Accessories,"Rose Gold Haptic feedback, adaptive triggers, USB-C, black",5990,,images\product_1252.jpg,"Left my Controller Black at the canteen and can't find it now, common looking but it's mine"
1253,Sony PS5 DualSense Edge Controller (Renewed),Gaming Accessories,"Blue Pro controller, customizable, back buttons, OLED",18990,,images\product_1253.jpg,"Has anyone seen my Edge Controller? I lost it near the library, I got it as a birthday gift"
1254,Xbox Wireless Controller Carbon Black (Renewed),Gaming Accessories,"Space Grey Textured grip, Bluetooth, 3.5mm jack, USB-C",5590,,images\product_1254.jpg,"Left my Carbon Black in the seminar hall and can't find it now, has my name tag on it"
1255,Xbox Wireless Controller Robot White (Renewed),Gaming Accessories,"Teal Ergonomic, hybrid D-pad, share button, USB-C",5590,,images\product_1255.jpg,"My Robot White went missing in the reading room, pretty new bought last month"
1256,Xbox Elite Series 2 Controller (Renewed),Gaming Accessories,"Green Pro controller, adjustable tension, 40hr battery",14990,,images\product_1256.jpg,"My 2 Controller went missing at the bus stop, medium size nothing fancy"
1257,Logitech G502 X Gaming Mouse (Renewed),Gaming Accessories,"Black 25K HERO sensor, LIGHTFORCE switches, DPI shift",5495,,images\product_1257.jpg,"Missing my Gaming Mouse since yesterday, probably in the cafeteria, kinda scratched but works fine"
1258,Logitech G Pro X Superlight (Renewed),Gaming Accessories,"Purple 25K HERO sensor, 63g ultra-light, PTFE feet",9995,,images\product_1258.jpg,"Can't find my X Superlight, I last had it in the lecture hall, it's has my name tag on it"
1259,Logitech G203 Lightsync Mouse (Renewed),Gaming Accessories,"Silver 8000 DPI, 6 buttons, RGB, lightweight gaming",1795,,images\product_1259.jpg,"Can't find my Lightsync Mouse, I last had it at the basketball court, it's pretty new bought last month"
1260,Razer DeathAdder V3 (Renewed),Gaming Accessories,"Space Grey 30K sensor, 90hr battery, HyperSpeed wireless, 63g",12999,,images\product_1260.jpg,"Missing my DeathAdder V3 since yesterday, probably in the seminar hall, kinda scratched but works fine"
1261,Razer Viper V2 Pro (Renewed),Gaming Accessories,"Teal 30K sensor, 58g, HyperSpeed, optical switches",14999,,images\product_1261.jpg,"Missing my V2 Pro since yesterday, probably in the drawing hall, a bit worn out"
1262,SteelSeries Rival 3 Mouse (Renewed),Gaming Accessories,"Gold TrueMove Core sensor, RGB, 6 buttons, lightweight",2699,,images\product_1262.jpg,"Left my 3 Mouse in the washroom and can't find it now, pretty new bought last month"
1263,Cosmic Byte CB-GK-21 Mechanical KB (Renewed),Gaming Accessories,"Red Outemu Blue switches, RGB, full size, USB",2299,,images\product_1263.jpg,"I think I dropped my Mechanical KB near the admin block, pretty new bought last month"
1264,HyperX Alloy Origins 60 Keyboard (Renewed),Gaming Accessories,"White 60% compact, HyperX Red switches, RGB, aluminum",7999,,images\product_1264.jpg,"Can't find my 60 Keyboard, I last had it in the laundry room, it's I got it as a birthday gift"
1265,Razer BlackWidow V4 Keyboard (Renewed),Gaming Accessories,"White Green switches, full size, RGB, magnetic wrist rest",14999,,images\product_1265.jpg,"Missing my V4 Keyboard since yesterday, probably at the bus stop, a bit worn out"
1266,Logitech G213 Prodigy Keyboard (Renewed),Gaming Accessories,"Black Membrane gaming, RGB zones, palmrest, spill-resistant",3295,,images\product_1266.jpg,"Missing my Prodigy Keyboard since yesterday, probably in the garden area, slightly dusty but good condition"
1267,Ant Esports MK1200 Mini Keyboard (Renewed),Gaming Accessories,"Grey 60% compact, Outemu Blue, RGB, detachable cable",1799,,images\product_1267.jpg,"My Mini Keyboard went missing in the garden area, kinda scratched but works fine"
1268,HyperX Cloud II Gaming Headset (Renewed),Gaming Accessories,"White 7.1 surround, 53mm drivers, detachable mic, comfort",5999,,images\product_1268.jpg,"I lost my Gaming Headset somewhere in the student center, it's slightly dusty but good condition"
1269,Razer Kraken V3 X Headset (Renewed),Gaming Accessories,"Blue 7.1 surround, TriForce 40mm, HyperClear mic, USB",3999,,images\product_1269.jpg,"I lost my X Headset somewhere near the main gate, it's pretty new bought last month"
1270,SteelSeries Arctis 7+ Headset (Renewed),Gaming Accessories,"Silver Wireless, 30hr battery, ClearCast mic, comfort band",12999,,images\product_1270.jpg,"My 7+ Headset went missing by the vending machine, medium size nothing fancy"
1271,Logitech G435 Wireless Headset (Renewed),Gaming Accessories,"Teal Lightspeed/BT, 18hr battery, 165g, dual beamform mic",5995,,images\product_1271.jpg,"Left my Wireless Headset in the garden area and can't find it now, the one I use for college daily"
1272,Cosmic Byte GS430 Gaming Headset (Renewed),Gaming Accessories,"Space Grey 7.1 surround, RGB, detachable mic, USB, over-ear",999,,images\product_1272.jpg,"I think I dropped my Gaming Headset in the common room, a bit worn out"
1273,Razer Goliathus Extended Mouse Pad (Renewed),Gaming Accessories,"White XXL size, micro-textured, anti-slip rubber base",2999,,images\product_1273.jpg,"I think I dropped my Mouse Pad at the sports complex, pretty new bought last month"
1274,SteelSeries QcK Heavy Gaming Pad (Renewed),Gaming Accessories,"Silver Extra thick, micro-woven, non-slip rubber, XL",2499,,images\product_1274.jpg,"My Gaming Pad went missing near the ATM, a bit worn out"
1275,Razer Kiyo Pro Webcam (Renewed),Gaming Accessories,"White 1080p/60fps, adaptive light sensor, HDR, USB 3.0",9999,,images\product_1275.jpg,"I think I dropped my Pro Webcam near the gym, standard one everyone uses"
1276,Sony DualSense PS5 Controller White (Bundle),Gaming Accessories,"Black Haptic feedback, adaptive triggers, built-in mic",5990,,images\product_1276.jpg,"Missing my Controller White since yesterday, probably in the common room, the one I use for college daily"
1277,Sony DualSense PS5 Controller Black (Bundle),Gaming Accessories,"Teal Haptic feedback, adaptive triggers, USB-C, black",5990,,images\product_1277.jpg,"Left my Controller Black in the common room and can't find it now, has a small sticker on it"
1278,Sony PS5 DualSense Edge Controller (Bundle),Gaming Accessories,"Blue Pro controller, customizable, back buttons, OLED",18990,,images\product_1278.jpg,"Has anyone seen my Edge Controller? I lost it in the laundry room, the one I use for college daily"
1279,Xbox Wireless Controller Carbon Black (Bundle),Gaming Accessories,"Red Textured grip, Bluetooth, 3.5mm jack, USB-C",5590,,images\product_1279.jpg,"I think I dropped my Carbon Black in the reading room, a bit worn out"
1280,Xbox Wireless Controller Robot White (Bundle),Gaming Accessories,"Gold Ergonomic, hybrid D-pad, share button, USB-C",5590,,images\product_1280.jpg,"I think I dropped my Robot White in the computer lab, I got it as a birthday gift"
1281,Xbox Elite Series 2 Controller (Bundle),Gaming Accessories,"Blue Pro controller, adjustable tension, 40hr battery",14990,,images\product_1281.jpg,"My 2 Controller went missing near the dormitory, still in good shape though"
1282,Logitech G502 X Gaming Mouse (Bundle),Gaming Accessories,"Red 25K HERO sensor, LIGHTFORCE switches, DPI shift",5495,,images\product_1282.jpg,"I think I dropped my Gaming Mouse in the cafeteria, the one I use for college daily"
1283,Logitech G Pro X Superlight (Bundle),Gaming Accessories,"Red 25K HERO sensor, 63g ultra-light, PTFE feet",9995,,images\product_1283.jpg,"My X Superlight went missing by the vending machine, medium size nothing fancy"
1284,Logitech G203 Lightsync Mouse (Bundle),Gaming Accessories,"Blue 8000 DPI, 6 buttons, RGB, lightweight gaming",1795,,images\product_1284.jpg,"Has anyone seen my Lightsync Mouse? I lost it near the dormitory, still in good shape though"
1285,Razer DeathAdder V3 (Bundle),Gaming Accessories,"Grey 30K sensor, 90hr battery, HyperSpeed wireless, 63g",12999,,images\product_1285.jpg,"I think I dropped my DeathAdder V3 near the parking lot, pretty new bought last month"
1286,Razer Viper V2 Pro (Bundle),Gaming Accessories,"Green 30K sensor, 58g, HyperSpeed, optical switches",14999,,images\product_1286.jpg,"Can't find my V2 Pro, I last had it near the admin block, it's kinda scratched but works fine"
1287,SteelSeries Rival 3 Mouse (Bundle),Gaming Accessories,"Rose Gold TrueMove Core sensor, RGB, 6 buttons, lightweight",2699,,images\product_1287.jpg,"Left my 3 Mouse near the parking lot and can't find it now, has a small sticker on it"
1288,Cosmic Byte CB-GK-21 Mechanical KB (Bundle),Gaming Accessories,"Red Outemu Blue switches, RGB, full size, USB",2299,,images\product_1288.jpg,"Left my Mechanical KB in the reading room and can't find it now, a bit worn out"
1289,HyperX Alloy Origins 60 Keyboard (Bundle),Gaming Accessories,"Red 60% compact, HyperX Red switches, RGB, aluminum",7999,,images\product_1289.jpg,"My 60 Keyboard went missing in the auditorium, I got it as a birthday gift"
1290,Razer BlackWidow V4 Keyboard (Bundle),Gaming Accessories,"Silver Green switches, full size, RGB, magnetic wrist rest",14999,,images\product_1290.jpg,"I think I dropped my V4 Keyboard in the drawing hall, I got it as a birthday gift"
1291,Logitech G213 Prodigy Keyboard (Bundle),Gaming Accessories,"Red Membrane gaming, RGB zones, palmrest, spill-resistant",3295,,images\product_1291.jpg,"Has anyone seen my Prodigy Keyboard? I lost it near the main gate, still in good shape though"
1292,Ant Esports MK1200 Mini Keyboard (Bundle),Gaming Accessories,"Teal 60% compact, Outemu Blue, RGB, detachable cable",1799,,images\product_1292.jpg,"I lost my Mini Keyboard somewhere in the washroom, it's still in good shape though"
1293,HyperX Cloud II Gaming Headset (Bundle),Gaming Accessories,"Blue 7.1 surround, 53mm drivers, detachable mic, comfort",5999,,images\product_1293.jpg,"Missing my Gaming Headset since yesterday, probably near the ATM, pretty new bought last month"
1294,Razer Kraken V3 X Headset (Bundle),Gaming Accessories,"Space Grey 7.1 surround, TriForce 40mm, HyperClear mic, USB",3999,,images\product_1294.jpg,"Has anyone seen my X Headset? I lost it near the admin block, a bit worn out"
1295,SteelSeries Arctis 7+ Headset (Bundle),Gaming Accessories,"Space Grey Wireless, 30hr battery, ClearCast mic, comfort band",12999,,images\product_1295.jpg,"Has anyone seen my 7+ Headset? I lost it near the parking lot, kinda scratched but works fine"
1296,Logitech G435 Wireless Headset (Bundle),Gaming Accessories,"Teal Lightspeed/BT, 18hr battery, 165g, dual beamform mic",5995,,images\product_1296.jpg,"Can't find my Wireless Headset, I last had it in the computer lab, it's a bit worn out"
1297,Cosmic Byte GS430 Gaming Headset (Bundle),Gaming Accessories,"Purple 7.1 surround, RGB, detachable mic, USB, over-ear",999,,images\product_1297.jpg,"Missing my Gaming Headset since yesterday, probably in the common room, pretty new bought last month"
1298,Razer Goliathus Extended Mouse Pad (Bundle),Gaming Accessories,"Purple XXL size, micro-textured, anti-slip rubber base",2999,,images\product_1298.jpg,"Has anyone seen my Mouse Pad? I lost it near the main gate, kinda scratched but works fine"
1299,SteelSeries QcK Heavy Gaming Pad (Bundle),Gaming Accessories,"Teal Extra thick, micro-woven, non-slip rubber, XL",2499,,images\product_1299.jpg,"Left my Gaming Pad at the basketball court and can't find it now, common looking but it's mine"
1300,Razer Kiyo Pro Webcam (Bundle),Gaming Accessories,"Purple 1080p/60fps, adaptive light sensor, HDR, USB 3.0",9999,,images\product_1300.jpg,"Can't find my Pro Webcam, I last had it in the washroom, it's slightly dusty but good condition"
1301,Mi Power Bank 3i 20000mAh,Mobile Accessories,"Navy 20000mAh, dual USB output, 18W fast charge, slim",1599,,images\product_1301.jpg,"Has anyone seen my 3i 20000mAh? I lost it in the garden area, has my name tag on it"
1302,Anker PowerCore 20000mAh,Mobile Accessories,"Black Dual USB, PowerIQ, 20000mAh, portable, fast charge",3499,,images\product_1302.jpg,"My PowerCore 20000mAh went missing at the food court, slightly dusty but good condition"
1303,Samsung 10000mAh Power Bank,Mobile Accessories,"Silver 25W fast charge, USB-C, sleek design, compact",2199,,images\product_1303.jpg,"I lost my Power Bank somewhere in the hostel lobby, it's has a crack on the corner"
1304,Ambrane 27000mAh Power Bank,Mobile Accessories,"Green 65W PD, laptop charging, triple port, LED display",3999,,images\product_1304.jpg,"My Power Bank went missing in the auditorium, standard one everyone uses"
1305,Realme 20000mAh Power Bank,Mobile Accessories,"Red 18W two-way fast charge, dual USB, slim design",1499,,images\product_1305.jpg,"I lost my Power Bank somewhere in the student center, it's I got it as a birthday gift"
1306,Apple 20W USB-C Charger,Mobile Accessories,"Space Grey 20W fast charging, USB-C, compact, for iPhone/iPad",1900,,images\product_1306.jpg,"I think I dropped my USB-C Charger near the admin block, has my name tag on it"
1307,Samsung 25W USB-C Charger,Mobile Accessories,"Space Grey 25W super fast, USB-C, PPS, compact adapter",1099,,images\product_1307.jpg,"Can't find my USB-C Charger, I last had it at the food court, it's has a small sticker on it"
1308,OnePlus SUPERVOOC 80W Charger,Mobile Accessories,"Blue 80W Warp Charge, USB-A, compatible with OnePlus",1999,,images\product_1308.jpg,"Left my 80W Charger in the lecture hall and can't find it now, pretty new bought last month"
1309,Anker Nano 3 30W GaN Charger,Mobile Accessories,"Gold 30W, USB-C, GaN II, foldable plug, ultra-compact",1799,,images\product_1309.jpg,"Has anyone seen my GaN Charger? I lost it at the food court, common looking but it's mine"
1310,Belkin BoostCharge 65W GaN,Mobile Accessories,"Purple 65W, dual USB-C, GaN tech, laptop + phone charging",3999,,images\product_1310.jpg,"Can't find my 65W GaN, I last had it at the workshop, it's slightly dusty but good condition"
1311,Apple MagSafe Charger,Mobile Accessories,"Navy 15W wireless, magnetic alignment, for iPhone 12+",4500,,images\product_1311.jpg,"I think I dropped my MagSafe Charger near the parking lot, medium size nothing fancy"
1312,Samsung 15W Wireless Charger Pad,Mobile Accessories,"Silver 15W Qi charging, LED indicator, USB-C, slim",2199,,images\product_1312.jpg,"Left my Charger Pad in the washroom and can't find it now, has a crack on the corner"
1313,Belkin 10W Wireless Charging Stand,Mobile Accessories,"Space Grey 10W Qi, upright stand, LED indicator, USB-C",2999,,images\product_1313.jpg,"I lost my Charging Stand somewhere in the drawing hall, it's has a crack on the corner"
1314,boAt Instacharge 1 Wireless Pad,Mobile Accessories,"Space Grey 10W Qi wireless, anti-slip, LED, compact design",799,,images\product_1314.jpg,"I think I dropped my Wireless Pad in the washroom, kinda scratched but works fine"
1315,Spigen Ultra Hybrid iPhone 15 Case,Mobile Accessories,"Navy Clear TPU bumper, polycarbonate back, mil-grade",1299,,images\product_1315.jpg,"I think I dropped my 15 Case in the washroom, a bit worn out"
1316,Ringke Fusion Galaxy S24 Case,Mobile Accessories,"Space Grey Clear back, TPU frame, lanyard hole, anti-yellow",999,,images\product_1316.jpg,"My S24 Case went missing in the common room, I got it as a birthday gift"
1317,ESR Armorite iPhone 15 Pro Case,Mobile Accessories,"Black MagSafe, military grade, clear, yellowing resistant",1799,,images\product_1317.jpg,"I lost my Pro Case somewhere near the gym, it's I got it as a birthday gift"
1318,Portronics Lumistick Selfie Stick,Mobile Accessories,"Navy Extendable, Bluetooth remote, tripod, 360 rotation",699,,images\product_1318.jpg,"Has anyone seen my Selfie Stick? I lost it at the sports complex, has a small sticker on it"
1319,Mi Selfie Stick Tripod,Mobile Accessories,"Purple Bluetooth remote, extendable, tripod stand, compact",999,,images\product_1319.jpg,"I think I dropped my Stick Tripod by the vending machine, common looking but it's mine"
